total_kWhDelivered,carsCharging,carsIdle,Holiday,Weekday
31.02318420378894,13,23,False,4
28.00226547619048,7,19,False,4
32.39553333333333,6,10,False,4
17.076533333333334,3,7,False,4
25.897799999999997,7,7,False,4
31.812300000000004,7,4,False,4
39.0376,7,5,False,4
23.071766666666665,4,3,False,4
35.77093333333333,6,1,False,4
17.151333333333334,3,4,False,5
7.881166666666667,2,6,False,5
6.638166666666667,1,7,False,5
6.638166666666667,1,6,False,5
6.638166666666667,1,6,False,5
3.757,1,7,False,5
6.883666666666667,1,6,False,5
20.352416666666663,4,6,False,5
55.242416666666664,8,5,False,5
24.66725,4,7,False,5
27.996583333333334,6,6,False,5
35.91791666666667,9,5,False,5
36.965916666666665,9,3,False,5
29.100583333333333,6,3,False,5
20.036583333333333,4,5,False,5
31.86333333333333,5,4,False,5
28.62063333333333,8,5,False,5
33.972699999999996,8,2,False,5
17.8162,5,3,False,5
26.4302,6,1,False,5
32.2972,7,1,False,5
17.9129,3,4,False,5
17.5095,3,3,False,5
0.0,0,3,False,5
9.739,2,3,False,6
9.868,2,4,False,6
3.725,1,3,False,6
3.725,1,3,False,6
0.0,0,4,False,6
0.0,0,4,False,6
0.0,0,4,False,6
1.788,1,3,False,6
6.9045,1,3,False,6
20.870833333333334,4,2,False,6
19.429333333333332,4,2,False,6
19.79158333333333,4,2,False,6
25.14638333333333,5,2,False,6
56.7104,10,3,False,6
49.0928,9,3,False,6
31.249716666666664,6,6,False,6
22.16505,5,5,False,6
12.574,4,6,False,6
6.010400000000001,2,5,False,6
26.142000000000003,7,1,False,6
16.745,3,0,False,6
17.567,4,0,False,6
13.963,2,0,False,6
8.228,2,1,False,6
5.366,1,1,False,0
5.366,1,0,False,0
0.0,0,1,False,0
0.0,0,1,False,0
0.0,0,1,False,0
3.8593333333333333,1,1,False,0
6.999333333333333,2,0,False,0
15.606575,5,0,False,0
32.00349166666667,8,0,False,0
77.29710952380951,24,1,False,0
80.11690476190476,25,8,False,0
78.94932857142858,26,11,False,0
52.549128571428575,20,16,False,0
45.223795238095235,19,16,False,0
51.548028571428574,19,18,False,0
42.074203571428576,13,20,False,0
37.86474404761905,8,17,False,0
34.76294047619048,7,9,False,0
24.60516666666667,6,5,False,0
37.87588333333334,9,3,False,0
40.186008333333334,8,1,False,0
19.869674999999997,7,3,False,0
6.362925,3,1,False,0
4.877924999999999,2,1,False,0
3.3611249999999995,2,2,False,1
2.100125,1,3,False,1
2.100125,1,2,False,1
2.100125,1,2,False,1
0.0,0,3,False,1
3.09325,1,2,False,1
3.09325,1,2,False,1
23.49175,6,1,False,1
59.224514285714285,16,2,False,1
82.09922261904762,26,4,False,1
82.70077619047619,28,11,False,1
70.11744285714286,24,15,False,1
55.938859523809526,18,20,False,1
49.99122619047619,14,22,False,1
42.6189761904762,14,22,False,1
22.691928571428573,8,22,False,1
34.41126190476191,10,14,False,1
24.480041666666665,6,10,False,1
24.6155,5,4,False,1
30.313523809523808,9,2,False,1
52.269523809523804,9,3,False,1
34.495023809523815,7,2,False,1
15.856357142857142,4,2,False,1
5.614857142857143,2,2,False,1
1.9748571428571429,1,3,False,2
1.9748571428571429,1,3,False,2
0.0,0,3,False,2
0.0,0,3,False,2
0.0,0,3,False,2
7.043666666666667,2,3,False,2
4.117666666666667,1,3,False,2
19.135666666666665,3,1,False,2
18.261499999999998,5,4,False,2
63.52179166666667,20,5,False,2
64.6343869047619,21,11,False,2
54.412886904761905,17,13,False,2
37.884970238095235,13,15,False,2
39.423720238095235,13,19,False,2
36.4373869047619,13,22,False,2
23.993386904761905,9,19,False,2
43.89697023809524,9,17,False,2
23.491,5,5,False,2
31.944166666666664,6,4,False,2
11.701166666666666,4,2,False,2
14.578666666666667,3,2,False,2
25.360999999999997,4,2,False,2
3.594,1,4,False,2
0.0,0,4,False,2
0.0,0,4,False,3
1.384,1,4,False,3
0.0,0,4,False,3
0.0,0,3,False,3
0.0,0,3,False,3
3.1125,1,3,False,3
7.0344999999999995,2,2,False,3
24.261833333333335,6,2,False,3
34.77008333333334,12,4,False,3
76.4214880952381,25,6,False,3
73.2313880952381,25,13,False,3
42.3503880952381,15,20,False,3
23.8348880952381,12,25,False,3
26.24505476190476,12,22,False,3
42.06705476190476,15,21,False,3
37.137321428571425,12,16,False,3
23.584999999999997,5,17,False,3
22.3905,6,12,False,3
18.007833333333334,3,7,False,3
45.71816666666667,8,4,False,3
50.710166666666666,9,4,False,3
39.80866666666667,8,3,False,3
15.200833333333332,3,4,False,3
7.275333333333333,1,5,False,3
0.0,0,6,False,4
0.0,0,6,False,4
0.0,0,5,False,4
0.0,0,5,False,4
0.0,0,5,False,4
4.534,2,5,False,4
3.9629999999999996,1,5,False,4
23.69425,7,4,False,4
35.49965714285714,14,5,False,4
77.4932404761905,27,7,False,4
83.30396547619047,29,11,False,4
58.057882142857146,22,16,False,4
45.00734880952381,19,17,False,4
42.633548809523816,18,19,False,4
48.05713214285714,18,19,False,4
27.483674999999998,13,18,False,4
20.776425,8,11,False,4
27.332875,7,7,False,4
40.8515,7,5,False,4
23.7823,4,5,False,4
27.7213,5,4,False,4
22.9153,5,4,False,4
9.5228,2,5,False,4
2.7788,1,5,False,4
0.0,0,5,False,5
8.3995,2,4,False,5
10.1175,3,4,False,5
4.1775,1,5,False,5
6.493500000000001,2,5,False,5
2.3160000000000003,1,6,False,5
11.5275,2,6,False,5
13.4515,3,5,False,5
32.699333333333335,6,5,False,5
29.059523541666664,7,6,False,5
27.492190208333334,6,4,False,5
8.441856875,3,4,False,5
30.115106875,7,4,False,5
27.971750000000004,6,5,False,5
16.46975,4,4,False,5
20.72675,5,3,False,5
11.0945,5,3,False,5
33.033166666666666,8,5,False,5
27.394000000000002,6,4,False,5
40.8715,8,3,False,5
4.163333333333333,1,5,False,5
2.8405,1,3,False,5
13.973500000000001,3,3,False,5
7.205,2,3,False,5
8.067,3,3,False,6
7.205,2,3,False,6
14.267833333333334,3,3,False,6
9.356833333333334,2,4,False,6
7.062833333333334,1,5,False,6
7.062833333333334,1,5,False,6
7.062833333333334,1,5,False,6
7.062833333333334,1,5,False,6
0.0,0,4,False,6
13.648,2,4,False,6
19.426625,4,4,False,6
18.672625,4,5,False,6
24.785,6,6,False,6
33.49,7,7,False,6
16.9805,5,7,False,6
28.5455,8,6,False,6
4.492,2,6,False,6
34.581500000000005,7,5,False,6
68.217375,11,4,False,6
61.440875,10,4,False,6
61.74949999999999,8,3,False,6
30.7825,5,6,False,6
9.42,2,5,False,6
6.639333333333333,1,5,False,6
9.185333333333332,2,5,False,0
6.639333333333333,1,5,False,0
6.639333333333333,1,5,False,0
6.639333333333333,1,5,False,0
6.639333333333333,1,5,False,0
4.179,1,6,False,0
4.179,1,4,False,0
19.071333333333335,4,3,False,0
30.158187617340218,8,4,False,0
47.907182855435465,22,6,False,0
53.596407855435466,24,9,False,0
52.89290785543546,23,7,False,0
48.42290785543546,20,9,False,0
56.157491188768795,22,12,False,0
42.44275785543545,18,14,False,0
42.809419760197365,16,14,False,0
27.50720833333333,7,11,False,0
32.998958333333334,8,7,False,0
11.942833333333335,4,5,False,0
43.47800000000001,6,3,False,0
14.270999999999999,3,1,False,0
21.364,4,1,False,0
10.713000000000001,2,2,False,0
3.803,1,3,False,0
5.427,2,3,False,1
3.803,1,4,False,1
3.803,1,4,False,1
0.0,0,3,False,1
0.25408751493429715,1,3,False,1
4.34542084826763,2,3,False,1
5.511333333333333,2,2,False,1
17.494875,4,3,False,1
36.737,10,4,False,1
60.2719380952381,23,5,False,1
46.145633333333336,20,10,False,1
43.630347619047605,20,9,False,1
52.071630952380936,24,7,False,1
48.07238095238094,22,8,False,1
48.4742642857143,21,12,False,1
41.882289285714286,16,10,False,1
35.635109523809525,12,9,False,1
32.09766428571429,10,9,False,1
7.2402,3,4,False,1
23.084866666666667,6,3,False,1
46.294866666666664,9,1,False,1
47.31013333333333,10,2,False,1
20.81436666666667,4,2,False,1
14.016866666666667,3,3,False,1
14.016866666666667,3,3,False,2
14.016866666666667,3,2,False,2
5.391166666666667,1,4,False,2
0.0,0,5,False,2
0.0,0,5,False,2
3.089,1,5,False,2
12.8261,3,3,False,2
19.35285,5,2,False,2
40.03051666666667,13,3,False,2
56.11043333333334,22,4,False,2
47.77535,22,8,False,2
36.97119047619048,20,10,False,2
35.70572380952381,20,11,False,2
41.545457142857146,23,12,False,2
36.258207142857145,20,13,False,2
29.841207142857144,15,15,False,2
26.992707142857142,13,13,False,2
13.068257142857142,6,8,False,2
25.671,5,2,False,2
31.725833333333338,7,2,False,2
54.08275,10,2,False,2
33.14425,6,2,False,2
11.187416666666667,2,4,False,2
8.540178571428571,3,4,False,2
6.858928571428571,2,5,False,3
10.126928571428572,3,5,False,3
2.3584285714285715,1,7,False,3
2.3584285714285715,1,5,False,3
2.3584285714285715,1,5,False,3
5.496428571428572,2,4,False,3
0.0,0,3,False,3
11.553666666666667,3,3,False,3
34.45341666666667,12,1,False,3
63.14921071428572,26,1,False,3
52.68331785714287,25,5,False,3
48.02185119047619,24,6,False,3
47.64910119047619,25,8,False,3
50.893851190476184,25,9,False,3
40.31030119047618,19,14,False,3
31.719467857142853,15,15,False,3
24.751815476190476,8,12,False,3
18.468,4,10,False,3
49.3805,10,3,False,3
26.663999999999998,8,2,False,3
48.299499999999995,11,2,False,3
27.106500000000004,7,1,False,3
6.7285,1,2,False,3
0.0,0,3,False,3
0.0,0,3,False,4
0.0,0,3,False,4
0.0,0,3,False,4
0.0,0,2,False,4
0.0,0,2,False,4
7.038666666666666,3,2,False,4
16.177666666666667,3,2,False,4
16.6805,4,1,False,4
37.74275,11,2,False,4
50.624540476190475,17,5,False,4
59.30700476190478,23,9,False,4
43.285538095238095,21,10,False,4
38.32178809523809,19,9,False,4
42.09537142857142,23,10,False,4
35.75177142857143,19,15,False,4
34.89127142857143,18,13,False,4
43.54371428571429,18,10,False,4
35.81175,12,8,False,4
41.39900902777778,8,6,False,4
43.62159236111112,8,3,False,4
14.14625,4,1,False,4
34.33175,7,1,False,4
16.86175,6,3,False,4
13.0655,3,4,False,4
26.889166666666664,5,5,False,5
11.709833333333334,3,7,False,5
11.709833333333334,3,7,False,5
5.505166666666667,2,8,False,5
5.505166666666667,2,8,False,5
2.1986666666666665,1,8,False,5
2.1986666666666665,1,8,False,5
7.848000000000001,2,8,False,5
34.793000000000006,6,9,False,5
9.878,3,6,False,5
24.953249999999997,6,6,False,5
23.45475,6,4,False,5
43.11558333333333,10,2,False,5
42.74908333333333,10,2,False,5
22.892333333333333,7,2,False,5
21.880166666666668,5,3,False,5
43.57983333333333,11,3,False,5
21.181933333333333,7,5,False,5
23.17301666666667,6,4,False,5
15.993350000000003,6,2,False,5
12.940850000000001,3,2,False,5
12.940850000000001,3,1,False,5
3.593,1,1,False,5
21.2415,3,2,False,5
6.6055,1,2,False,6
4.352,2,3,False,6
3.022,1,3,False,6
0.0,0,3,False,6
0.0,0,3,False,6
0.0,0,3,False,6
0.0,0,3,False,6
10.334,2,3,False,6
10.619,2,2,False,6
16.778666666666666,3,2,False,6
23.98753333333333,5,1,False,6
26.107533333333336,7,1,False,6
63.59761666666668,11,3,False,6
38.710950000000004,9,4,False,6
28.66445,9,4,False,6
38.760250000000006,10,3,False,6
35.3925,7,6,False,6
39.873333333333335,6,3,False,6
26.71483333333333,4,2,False,6
27.23483333333333,4,2,False,6
20.93708333333333,4,1,False,6
37.31325,8,1,False,6
13.43625,3,1,False,6
16.67791666666667,4,1,False,6
7.799250000000001,2,2,False,0
1.64925,1,3,False,0
1.64925,1,2,False,0
1.64925,1,2,False,0
0.0,0,3,False,0
4.22275,2,3,False,0
16.03475,4,2,False,0
33.9139,10,1,False,0
50.7846,14,1,False,0
64.72735,22,3,False,0
68.91732976190477,26,5,False,0
57.814513095238084,22,9,False,0
52.63861309523808,20,10,False,0
46.55991309523809,17,11,False,0
45.69741309523809,14,17,False,0
45.2182130952381,10,16,False,0
43.183279761904764,9,10,False,0
14.820375000000002,4,4,False,0
29.0685,6,1,False,0
18.505,4,1,False,0
45.70575,8,0,False,0
37.233250000000005,7,2,False,0
19.62325,4,2,False,0
13.611749999999999,3,3,False,0
5.8965,2,5,False,1
0.0,0,6,False,1
0.0,0,6,False,1
0.0,0,6,False,1
0.0,0,5,False,1
1.5515,1,4,False,1
8.6155,2,4,False,1
9.366333333333333,3,3,False,1
41.89513938888889,12,1,False,1
52.026639388888896,18,4,False,1
47.17832272222222,20,7,False,1
44.59448938888889,20,6,False,1
47.550079104497364,22,5,False,1
44.47956471560846,21,9,False,1
39.73298138227513,19,12,False,1
34.672381382275134,17,15,False,1
20.613423048941797,10,21,False,1
11.711206382275131,6,25,False,1
11.155738095238096,5,15,False,1
1.5673333333333332,1,3,False,1
37.215833333333336,6,2,False,1
19.179833333333335,4,2,False,1
12.873833333333332,4,3,False,1
3.0335,2,2,False,1
3.0335,2,2,False,2
6.1765,3,2,False,2
6.1765,3,2,False,2
1.6485,1,3,False,2
1.6485,1,2,False,2
3.3960714285714286,2,2,False,2
6.320946428571428,3,1,False,2
21.293636904761904,7,1,False,2
53.89408452380951,17,2,False,2
68.85812619047618,24,4,False,2
63.13267857142858,25,10,False,2
59.23534523809524,25,11,False,2
56.184973809523825,25,14,False,2
54.20215714285715,24,15,False,2
34.972591666666666,15,25,False,2
30.48161071428571,12,22,False,2
41.689277380952376,12,17,False,2
21.0106,4,8,False,2
14.855266666666669,4,3,False,2
17.132266666666666,4,2,False,2
47.778866666666666,9,1,False,2
36.4402,7,2,False,2
18.048933333333334,7,2,False,2
8.879933333333334,4,3,False,2
6.710933333333333,4,3,False,3
8.182333333333332,3,4,False,3
4.760333333333333,2,4,False,3
4.760333333333333,2,3,False,3
0.0,0,5,False,3
1.56575,1,3,False,3
6.271750000000001,2,2,False,3
20.30025,4,2,False,3
21.659341666666666,6,3,False,3
53.01792499999999,20,3,False,3
55.53294166666667,24,6,False,3
48.962941666666666,23,8,False,3
44.90734166666665,21,11,False,3
41.491375,18,14,False,3
42.37745833333333,16,18,False,3
36.218525,12,17,False,3
14.160400000000001,2,15,False,3
30.91916666666667,7,9,False,3
41.523166666666675,9,4,False,3
24.930966666666666,6,3,False,3
59.87113333333333,12,1,False,3
36.33000833333333,8,1,False,3
34.31600833333333,8,2,False,3
13.612008333333332,4,3,False,3
6.8182083333333345,3,3,False,4
2.6542083333333335,2,3,False,4
5.200375,2,4,False,4
0.338375,1,4,False,4
2.755375,2,4,False,4
1.59375,1,3,False,4
24.478749999999998,4,2,False,4
15.059916666666666,4,1,False,4
25.547250000000002,8,1,False,4
49.82028333333333,18,3,False,4
66.24890965608465,24,7,False,4
57.198709656084645,23,9,False,4
57.113242989417984,23,11,False,4
46.812264285714285,18,12,False,4
45.59298095238095,15,16,False,4
37.09721428571429,11,15,False,4
30.12224761904762,7,14,False,4
42.266619047619045,8,8,False,4
24.781619047619046,4,4,False,4
19.29961904761905,4,3,False,4
36.66611904761905,7,3,False,4
28.17661904761905,6,3,False,4
25.614785714285713,5,2,False,4
24.764285714285712,7,3,False,4
0.0,0,7,False,5
0.0,0,6,False,5
0.0,0,5,False,5
0.0,0,4,False,5
0.0,0,4,False,5
0.0,0,4,False,5
11.229,1,4,False,5
2.286,1,3,False,5
8.975000000000001,2,3,False,5
15.0198,4,4,False,5
23.360085714285717,4,2,False,5
23.274085714285714,4,2,False,5
29.217085714285716,6,2,False,5
28.109585714285714,6,2,False,5
37.98978571428571,6,1,False,5
35.425285714285714,6,3,False,5
23.237619047619045,6,3,False,5
30.08933333333333,5,3,False,5
3.579333333333333,1,3,False,5
25.485500000000002,4,2,False,5
25.485500000000002,4,2,False,5
11.137,2,3,False,5
6.86,1,3,False,5
0.0,0,2,False,5
0.0,0,2,False,6
0.0,0,2,False,6
0.0,0,2,False,6
5.967,1,2,False,6
0.0,0,2,False,6
0.0,0,2,False,6
0.0,0,2,False,6
0.0,0,2,False,6
0.0,0,2,False,6
16.703,3,1,False,6
17.977,3,1,False,6
19.735,4,3,False,6
21.325499999999998,3,1,False,6
22.003500000000003,4,2,False,6
4.051,1,3,False,6
9.604,2,2,False,6
20.0278,4,0,False,6
24.0088,6,2,False,6
18.096014285714286,5,1,False,6
34.62251428571429,7,0,False,6
27.59001428571429,6,1,False,6
25.05821428571429,5,0,False,6
26.590214285714286,6,1,False,6
8.397714285714285,3,2,False,6
10.832714285714285,3,3,False,0
4.047,1,3,False,0
6.906,2,3,False,0
0.0,0,4,False,0
1.121,1,4,False,0
3.044,1,5,False,0
4.8309999999999995,2,2,False,0
18.96741666666667,5,1,False,0
49.798316666666665,17,0,False,0
75.34615000000001,27,1,False,0
85.76578333333336,35,5,False,0
59.66336666666667,27,9,False,0
55.648233333333344,26,12,False,0
56.36983333333333,25,13,False,0
39.21158333333333,15,22,False,0
36.547783333333335,12,20,False,0
24.64453333333333,7,12,False,0
16.7551,6,4,False,0
39.30851666666666,9,3,False,0
57.01285,10,0,False,0
41.7601,8,0,False,0
20.834433333333333,5,1,False,0
3.386,1,1,False,0
8.3305,2,2,False,0
16.09,3,3,False,1
6.3625,1,4,False,1
0.0,0,4,False,1
0.0,0,4,False,1
4.067,1,4,False,1
4.067,1,4,False,1
4.067,1,4,False,1
5.94425,2,4,False,1
38.617339285714294,13,3,False,1
60.154389285714274,23,3,False,1
52.756389285714285,23,9,False,1
38.72313928571428,18,10,False,1
44.25172261904762,19,11,False,1
44.40580595238096,19,14,False,1
32.64450595238095,14,19,False,1
13.292458333333334,7,21,False,1
26.17575,5,18,False,1
31.248749999999998,9,11,False,1
34.00025,9,4,False,1
58.47758333333333,13,5,False,1
68.50883333333333,11,4,False,1
37.64783333333333,8,4,False,1
23.3385,4,4,False,1
9.532499999999999,2,5,False,1
0.0,0,5,False,2
6.003,1,4,False,2
0.0,0,5,False,2
0.0,0,5,False,2
0.0,0,4,False,2
3.00175,1,3,False,2
6.54775,2,2,False,2
10.734666666666666,4,2,False,2
42.514035714285704,13,2,False,2
62.46206785714286,25,3,False,2
63.01216785714285,28,8,False,2
45.808584523809515,21,13,False,2
47.228834523809525,22,15,False,2
37.51850119047619,16,19,False,2
39.82620119047618,16,16,False,2
18.183315476190476,7,21,False,2
17.181125,6,14,False,2
22.512,5,5,False,2
32.74099999999999,7,5,False,2
61.566999999999986,11,1,False,2
51.10049999999999,10,1,False,2
33.7275,8,4,False,2
3.928,2,6,False,2
3.309,1,4,False,2
0.0,0,4,False,3
0.505,1,4,False,3
0.0,0,5,False,3
0.0,0,5,False,3
0.0,0,5,False,3
3.01375,1,2,False,3
14.842749999999999,3,1,False,3
8.31775,2,1,False,3
53.34497499999999,16,2,False,3
58.083074999999994,22,8,False,3
54.25774166666667,21,12,False,3
40.99574166666666,15,19,False,3
41.332074999999996,15,19,False,3
34.029558333333334,11,23,False,3
17.166672619047617,6,27,False,3
25.821839285714287,7,27,False,3
36.64521428571428,7,17,False,3
15.458214285714284,3,11,False,3
30.67888095238095,7,3,False,3
38.00738095238095,7,2,False,3
21.959880952380953,4,1,False,3
9.658357142857142,4,1,False,3
13.222357142857142,3,2,False,3
29.865523809523808,6,2,False,3
18.539023809523812,4,2,False,4
6.12652380952381,2,3,False,4
7.910857142857143,2,4,False,4
1.895857142857143,1,5,False,4
0.0,0,5,False,4
3.9476666666666667,1,4,False,4
17.950666666666667,4,4,False,4
26.601023809523813,6,1,False,4
55.77560714285715,14,3,False,4
55.939623809523816,20,8,False,4
57.07926666666666,23,13,False,4
49.17726666666667,20,14,False,4
43.26676666666667,18,10,False,4
40.89935,16,14,False,4
29.22705952380953,14,17,False,4
29.775559523809527,10,17,False,4
44.634976190476195,11,10,False,4
65.76866666666666,12,4,False,4
28.312257388888888,6,2,False,4
26.217757388888888,6,3,False,4
31.57675738888889,7,2,False,4
11.99525738888889,3,1,False,4
6.743257388888889,3,1,False,4
3.98475,2,1,False,4
5.49275,3,1,False,5
7.69675,3,1,False,5
3.64235,2,3,False,5
3.64235,2,2,False,5
3.64235,2,2,False,5
3.64235,2,2,False,5
3.64235,2,2,False,5
0.0,0,4,False,5
29.327,3,2,False,5
32.1736,6,2,False,5
22.8816,5,4,False,5
43.513099999999994,10,4,False,5
27.26585,5,6,False,5
6.12735,2,4,False,5
14.001750000000001,4,2,False,5
31.342583333333337,7,2,False,5
30.569583333333334,6,0,False,5
55.448833333333326,12,2,False,5
53.3565,11,3,False,5
57.7185,12,2,False,5
41.67875,7,1,False,5
11.8215,3,4,False,5
12.56092857142857,3,2,False,5
1.8924285714285713,1,2,False,5
5.2584285714285715,2,2,False,6
5.2584285714285715,2,2,False,6
7.916428571428572,2,3,False,6
1.8924285714285713,1,3,False,6
1.8924285714285713,1,3,False,6
0.0,0,4,False,6
0.0,0,4,False,6
2.43,1,3,False,6
13.5375,4,2,False,6
30.317500000000003,7,2,False,6
14.302,4,2,False,6
40.931000000000004,5,3,False,6
31.4285,7,2,False,6
46.30616666666667,9,1,False,6
36.596000000000004,9,4,False,6
21.816999999999997,5,4,False,6
31.883333333333333,7,3,False,6
18.0765,5,2,False,6
17.4575,2,3,False,6
17.9335,4,2,False,6
14.1055,2,1,False,6
13.857000000000001,4,1,False,6
13.126999999999999,5,3,False,6
13.232,3,3,False,6
3.616,1,2,False,0
3.616,1,2,False,0
0.0,0,2,False,0
0.0,0,2,False,0
0.0,0,2,False,0
3.0225,1,2,False,0
3.0225,1,2,False,0
32.935333333333325,7,1,False,0
66.47579999999999,19,2,False,0
67.37854999999999,24,6,False,0
69.76626309523809,28,10,False,0
60.35042976190476,25,13,False,0
56.03174642857142,23,15,False,0
48.58769642857143,21,17,False,0
47.5653630952381,21,17,False,0
48.87726309523809,21,18,False,0
42.87801309523809,14,18,False,0
35.04804166666666,8,8,False,0
31.446499999999997,5,3,False,0
56.047166666666676,9,2,False,0
38.69066666666667,7,3,False,0
32.28366666666667,6,1,False,0
31.14375,6,1,False,0
20.90325,4,2,False,0
10.56775,2,2,False,1
9.159749999999999,2,3,False,1
0.0,0,5,False,1
0.0,0,5,False,1
0.0,0,3,False,1
3.02775,1,3,False,1
5.11575,2,3,False,1
13.820083333333333,3,3,False,1
30.470524999999995,12,4,False,1
78.69550952380952,31,6,False,1
65.04059285714285,28,9,False,1
63.87809285714287,28,12,False,1
59.133259523809535,25,14,False,1
53.63385952380953,22,18,False,1
28.019142857142857,12,27,False,1
21.92830952380952,8,28,False,1
11.361125,2,20,False,1
19.62525,4,8,False,1
20.639749999999996,4,1,False,1
57.537416666666665,9,1,False,1
52.44291666666666,9,1,False,1
39.015166666666666,8,1,False,1
20.634666666666664,5,2,False,1
22.208916666666667,7,2,False,1
9.553916666666666,4,3,False,2
18.930929833333334,6,4,False,2
18.930929833333334,6,4,False,2
5.6021798333333335,3,7,False,2
3.282513166666667,2,7,False,2
6.307013166666668,3,5,False,2
6.6835,2,4,False,2
23.11775,5,2,False,2
44.45822619047619,12,3,False,2
52.395391666666676,22,8,False,2
68.40105833333334,31,9,False,2
51.89730833333333,24,13,False,2
52.64334166666668,24,15,False,2
48.046425000000006,22,14,False,2
35.70050958781345,17,16,False,2
47.8998376984127,18,11,False,2
27.025658333333332,12,9,False,2
29.05,8,5,False,2
34.24216666666667,9,3,False,2
57.83350000000001,10,1,False,2
73.11738333333334,10,3,False,2
31.23238333333333,6,5,False,2
9.043800000000001,2,4,False,2
14.627466666666667,3,3,False,2
13.377466666666667,3,4,False,3
3.7566666666666664,1,6,False,3
0.0,0,6,False,3
0.523,1,6,False,3
0.0,0,7,False,3
3.9819999999999998,1,6,False,3
7.615,2,3,False,3
6.011749999999999,3,1,False,3
39.86075,12,2,False,3
53.26075000000001,22,6,False,3
61.46448809523808,27,9,False,3
53.94782142857142,24,14,False,3
45.88457142857143,21,16,False,3
36.9579880952381,17,19,False,3
43.3879880952381,19,17,False,3
29.6192380952381,11,18,False,3
32.52715476190476,9,12,False,3
22.746499999999997,5,6,False,3
26.37260714285714,7,2,False,3
41.75160714285714,8,3,False,3
42.725607142857136,8,3,False,3
21.81160714285714,5,4,False,3
14.320428571428572,5,3,False,3
15.687928571428571,4,3,False,3
17.14292857142857,4,4,False,4
1.9825714285714287,1,7,False,4
1.9825714285714287,1,6,False,4
1.9825714285714287,1,5,False,4
1.9825714285714287,1,5,False,4
2.99625,1,4,False,4
6.57225,2,2,False,4
6.30075,2,1,False,4
43.61301666666667,13,1,False,4
52.112366666666674,21,5,False,4
53.65811666666667,24,8,False,4
45.61411666666667,21,10,False,4
38.073116666666664,18,13,False,4
38.54631666666667,20,15,False,4
18.944550000000003,10,19,False,4
20.910799999999995,10,17,False,4
11.1928,6,17,False,4
9.547285884109652,6,8,False,4
32.18775,7,3,False,4
32.768499999999996,8,2,False,4
43.206,7,4,False,4
29.036500000000004,6,3,False,4
13.2255,5,3,False,4
14.590499999999999,4,5,False,4
5.4555,2,5,False,5
6.787,2,5,False,5
8.890333333333334,2,6,False,5
12.860333333333335,3,6,False,5
12.860333333333335,3,5,False,5
14.815333333333333,3,6,False,5
10.878333333333334,2,6,False,5
9.246333333333334,2,5,False,5
33.134,6,4,False,5
40.785,7,4,False,5
39.05,8,5,False,5
38.35,6,5,False,5
27.2925,4,7,False,5
25.434500000000003,5,8,False,5
31.224666666666668,6,8,False,5
26.740666666666666,6,4,False,5
22.048666666666666,5,1,False,5
17.2105,3,2,False,5
26.6665,4,1,False,5
29.904000000000003,5,2,False,5
0.0,0,2,False,5
30.3135,7,1,False,5
23.6355,5,1,False,5
3.468,1,3,False,5
3.468,1,3,False,6
3.078,1,4,False,6
11.264,2,4,False,6
8.186,1,5,False,6
8.186,1,4,False,6
1.65,1,5,False,6
0.0,0,6,False,6
0.0,0,6,False,6
6.9355,1,6,False,6
32.707499999999996,5,4,False,6
28.2665,6,3,False,6
5.5245,3,2,False,6
17.583166666666667,4,2,False,6
46.84566666666667,10,2,False,6
22.701166666666666,5,3,False,6
10.493666666666666,4,5,False,6
17.416166666666665,4,4,False,6
38.6755,8,3,False,6
27.533333333333335,6,4,False,6
50.892833333333336,10,2,False,6
40.583999999999996,8,1,False,6
20.703500000000002,7,1,False,6
3.4685,1,1,False,6
10.5935,2,1,False,6
0.0,0,2,False,0
3.2055,1,2,False,0
16.0315,3,2,False,0
6.599,1,3,False,0
0.0,0,3,False,0
9.9295,2,2,False,0
13.5595,3,2,False,0
19.836238095238095,6,2,False,0
36.84499642857143,14,2,False,0
70.1074119047619,31,5,False,0
66.79626190476189,33,10,False,0
59.74932857142857,31,12,False,0
49.218045238095236,26,16,False,0
41.5931619047619,22,19,False,0
50.84674047619048,24,17,False,0
41.31614047619047,20,18,False,0
42.371424999999995,13,13,False,0
39.246249999999996,11,10,False,0
34.434250000000006,9,4,False,0
47.83975,10,2,False,0
50.9415,10,2,False,0
18.2835,5,3,False,0
0.0,0,5,False,0
8.4085,3,5,False,0
4.6795,1,6,False,1
0.0,0,7,False,1
1.08,1,7,False,1
0.0,0,6,False,1
0.0,0,5,False,1
9.7265,2,4,False,1
11.28,3,3,False,1
24.626917857142857,9,4,False,1
32.68168452380953,13,4,False,1
74.49277619047619,30,7,False,1
64.19744285714286,28,15,False,1
46.86577619047619,22,19,False,1
40.321126190476186,19,22,False,1
31.245776190476192,14,23,False,1
23.596333333333334,8,28,False,1
21.91679166666667,7,23,False,1
22.371875,7,17,False,1
28.522,5,14,False,1
27.929833333333335,6,8,False,1
60.55083333333333,10,4,False,1
56.61233333333333,9,5,False,1
19.384,4,7,False,1
10.969,3,7,False,1
6.20525,2,7,False,1
4.05325,1,5,False,2
10.93325,3,5,False,2
4.05325,1,5,False,2
0.0,0,5,False,2
0.0,0,4,False,2
4.006333333333333,1,3,False,2
21.93433333333333,4,3,False,2
19.23046666666667,5,5,False,2
