Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
171,Union City,San Francisco Bay,3/20/2018,0500,079,0.02, ,0.00, ,0, ,0.9, ,12.2, ,66, ,6.1, ,0.8, ,126, ,13.4, 
171,Union City,San Francisco Bay,3/20/2018,0600,079,0.01,R,0.00, ,0, ,1.0, ,11.6, ,75, ,7.3, ,0.4,I,67, ,13.3, 
171,Union City,San Francisco Bay,3/20/2018,0700,079,0.00, ,0.76, ,6, ,1.1, ,10.6, ,86, ,8.3, ,0.5, ,122, ,13.3, 
171,Union City,San Francisco Bay,3/20/2018,0800,079,0.01, ,0.25, ,29, ,1.2, ,10.4, ,91, ,9.0, ,0.6, ,152, ,13.3, 
171,Union City,San Francisco Bay,3/20/2018,0900,079,0.00, ,0.76, ,54, ,1.1, ,10.3, ,92, ,9.0, ,0.6, ,352, ,13.2, 
171,Union City,San Francisco Bay,3/20/2018,1000,079,0.02, ,0.25, ,98, ,1.1, ,10.6, ,90, ,8.9, ,0.8, ,176, ,13.2, 
171,Union City,San Francisco Bay,3/20/2018,1100,079,0.02, ,0.00, ,108, ,1.1, ,10.7, ,86, ,8.5, ,1.5, ,142, ,13.2, 
171,Union City,San Francisco Bay,3/20/2018,1200,079,0.03, ,0.00, ,126, ,1.1, ,11.0, ,82, ,8.0, ,1.7, ,119, ,13.2, 
171,Union City,San Francisco Bay,3/20/2018,1300,079,0.01, ,0.00, ,96, ,1.1, ,11.0, ,83, ,8.2, ,1.5, ,128, ,13.2, 
171,Union City,San Francisco Bay,3/20/2018,1400,079,0.00, ,1.02, ,69, ,1.1, ,10.4, ,88, ,8.6, ,1.1, ,83, ,13.3, 
171,Union City,San Francisco Bay,3/20/2018,1500,079,0.00, ,0.00, ,65, ,1.2, ,10.2, ,93, ,9.1, ,1.2, ,93, ,13.3, 
171,Union City,San Francisco Bay,3/20/2018,1600,079,0.01, ,0.00, ,57, ,1.2, ,11.2, ,89, ,9.5, ,1.3, ,177, ,13.3, 
171,Union City,San Francisco Bay,3/20/2018,1700,079,0.01, ,0.00, ,28, ,1.1, ,11.2, ,84, ,8.7, ,1.4, ,169, ,13.3, 
171,Union City,San Francisco Bay,3/20/2018,1800,079,0.01, ,0.00, ,9, ,1.1, ,11.5, ,80, ,8.2, ,1.7, ,144, ,13.4, 
171,Union City,San Francisco Bay,3/20/2018,1900,079,0.01, ,0.00, ,2, ,1.1, ,11.4, ,81, ,8.2, ,1.2, ,128, ,13.4, 
171,Union City,San Francisco Bay,3/20/2018,2000,079,0.00, ,0.00, ,0, ,1.1, ,11.3, ,83, ,8.6, ,0.9, ,147, ,13.4, 
171,Union City,San Francisco Bay,3/20/2018,2100,079,0.00, ,1.52, ,0, ,1.1, ,10.7, ,90, ,9.0, ,1.0, ,121, ,13.4, 
171,Union City,San Francisco Bay,3/20/2018,2200,079,0.00, ,0.00, ,0, ,1.1, ,10.5, ,90, ,8.9, ,1.2, ,132, ,13.4, 
171,Union City,San Francisco Bay,3/20/2018,2300,079,0.00, ,0.51, ,0, ,1.2, ,10.7, ,89, ,9.1, ,1.0, ,123, ,13.4, 
171,Union City,San Francisco Bay,3/20/2018,2400,079,0.00, ,0.00, ,0, ,1.2, ,10.7, ,90, ,9.1, ,1.3, ,150, ,13.4, 
171,Union City,San Francisco Bay,3/21/2018,0100,080,0.01, ,0.00, ,0, ,1.1, ,11.7, ,83, ,8.9, ,2.4, ,158, ,13.4, 
171,Union City,San Francisco Bay,3/21/2018,0200,080,0.00, ,0.00, ,0, ,1.2, ,11.6, ,86, ,9.4, ,1.8, ,144, ,13.4, 
171,Union City,San Francisco Bay,3/21/2018,0300,080,0.00, ,0.00, ,0, ,1.2, ,12.0, ,87, ,9.8, ,1.6, ,139, ,13.4, 
171,Union City,San Francisco Bay,3/21/2018,0400,080,0.00, ,0.00, ,0, ,1.2, ,12.1, ,86, ,9.9, ,1.7, ,143, ,13.4, 
171,Union City,San Francisco Bay,3/21/2018,0500,080,0.00, ,0.00, ,0, ,1.2, ,12.3, ,84, ,9.7, ,1.8, ,155, ,13.4, 
171,Union City,San Francisco Bay,3/21/2018,0600,080,0.00, ,0.00, ,0, ,1.2, ,12.5, ,84, ,9.9, ,2.0, ,149, ,13.4, 
171,Union City,San Francisco Bay,3/21/2018,0700,080,0.01, ,0.00, ,18, ,1.2, ,12.4, ,86, ,10.1, ,1.6, ,140, ,13.4, 
171,Union City,San Francisco Bay,3/21/2018,0800,080,0.05, ,0.00, ,94, ,1.3, ,12.8, ,86, ,10.5, ,1.8, ,140, ,13.4, 
171,Union City,San Francisco Bay,3/21/2018,0900,080,0.05, ,0.00, ,98, ,1.3, ,13.6, ,84, ,10.9, ,2.1, ,149, ,13.4, 
171,Union City,San Francisco Bay,3/21/2018,1000,080,0.05, ,0.76, ,132, ,1.4, ,13.5, ,87, ,11.4, ,2.3, ,163, ,13.4, 
171,Union City,San Francisco Bay,3/21/2018,1100,080,0.09, ,0.00, ,207, ,1.4, ,13.8, ,89, ,12.1, ,2.1, ,151, ,13.4, 
171,Union City,San Francisco Bay,3/21/2018,1200,080,0.16, ,0.25, ,306, ,1.4, ,15.4, ,80, ,12.1, ,2.8, ,164, ,13.4, 
171,Union City,San Francisco Bay,3/21/2018,1300,080,0.33, ,0.00, ,503, ,1.4, ,16.8, ,71, ,11.5, ,3.0, ,154, ,13.5, 
171,Union City,San Francisco Bay,3/21/2018,1400,080,0.35, ,0.00, ,553, ,1.2, ,15.7, ,69, ,10.1, ,2.4, ,172, ,12.1, 
171,Union City,San Francisco Bay,3/21/2018,1500,080,0.18, ,0.00, ,282, ,1.4, ,17.1, ,69, ,11.4, ,2.8, ,155, ,13.6, 
171,Union City,San Francisco Bay,3/21/2018,1600,080,0.11, ,0.00, ,183, ,1.3, ,16.8, ,70, ,11.4, ,2.3, ,144, ,13.8, 
171,Union City,San Francisco Bay,3/21/2018,1700,080,0.08, ,0.00, ,111, ,1.3, ,16.7, ,70, ,11.1, ,2.2, ,148, ,13.9, 
171,Union City,San Francisco Bay,3/21/2018,1800,080,0.04, ,0.00, ,31, ,1.3, ,16.5, ,70, ,11.0, ,2.3, ,160, ,14.1, 
171,Union City,San Francisco Bay,3/21/2018,1900,080,0.03, ,0.00, ,1, ,1.3, ,16.1, ,69, ,10.5, ,2.5, ,174, ,14.2, 
171,Union City,San Francisco Bay,3/21/2018,2000,080,0.02, ,0.00, ,0, ,1.3, ,15.9, ,73, ,11.0, ,1.9, ,177, ,14.3, 
171,Union City,San Francisco Bay,3/21/2018,2100,080,0.02, ,0.00, ,0, ,1.3, ,15.6, ,76, ,11.3, ,2.2, ,176, ,14.4, 
171,Union City,San Francisco Bay,3/21/2018,2200,080,0.02, ,0.00, ,0, ,1.3, ,15.4, ,77, ,11.3, ,3.2, ,167, ,14.4, 
171,Union City,San Francisco Bay,3/21/2018,2300,080,0.02, ,0.00, ,0, ,1.4, ,15.3, ,79, ,11.6, ,3.2, ,171, ,14.4, 
171,Union City,San Francisco Bay,3/21/2018,2400,080,0.02,Y,0.00, ,0, ,1.4, ,15.2,Y,79,Y,11.5,Y,2.5, ,153, ,14.4, 
171,Union City,San Francisco Bay,3/22/2018,0100,081,0.02,Y,0.00, ,0, ,1.3, ,15.0,Y,77,Y,11.0,Y,2.6, ,163, ,14.4, 
171,Union City,San Francisco Bay,3/22/2018,0200,081,0.01,Y,0.00, ,0, ,1.4, ,14.5,Y,83,Y,11.5,Y,2.4, ,166, ,14.4, 
171,Union City,San Francisco Bay,3/22/2018,0300,081,0.00, ,0.51, ,0, ,1.4, ,14.1, ,86, ,11.8, ,1.9, ,162, ,14.4, 
171,Union City,San Francisco Bay,3/22/2018,0400,081,0.00, ,3.81, ,0, ,1.4, ,12.8, ,94, ,11.8, ,1.6, ,160, ,14.4, 
171,Union City,San Francisco Bay,3/22/2018,0500,081,0.00, ,4.83, ,0, ,1.4, ,11.9, ,99, ,11.8, ,1.1, ,169, ,14.4, 
171,Union City,San Francisco Bay,3/22/2018,0600,081,0.00, ,2.29, ,0, ,1.4, ,11.2, ,100, ,11.2, ,0.5, ,146, ,14.4, 
171,Union City,San Francisco Bay,3/22/2018,0700,081,0.00,R,2.03, ,2, ,1.4,R,10.8, ,100,R,10.8,R,0.5, ,146, ,14.4, 
171,Union City,San Francisco Bay,3/22/2018,0800,081,0.00,R,0.76, ,19, ,1.4,R,10.3, ,100,R,10.3,R,0.7, ,167, ,14.4, 
171,Union City,San Francisco Bay,3/22/2018,0900,081,0.01,R,0.00, ,71, ,1.3,R,10.0, ,100,R,10.0,R,1.1, ,156, ,14.4, 
171,Union City,San Francisco Bay,3/22/2018,1000,081,0.09, ,0.25, ,218, ,1.3, ,11.1, ,99, ,11.0, ,2.3, ,200, ,14.4, 
171,Union City,San Francisco Bay,3/22/2018,1100,081,0.07, ,5.84, ,199, ,1.1, ,8.9, ,94, ,8.1, ,3.2, ,304, ,14.4, 
171,Union City,San Francisco Bay,3/22/2018,1200,081,0.24, ,0.00, ,460, ,1.0, ,9.7, ,83, ,7.0, ,3.3, ,308, ,14.4, 
171,Union City,San Francisco Bay,3/22/2018,1300,081,0.46, ,0.00, ,794, ,0.9, ,11.5, ,68, ,5.8, ,3.4, ,290, ,14.5, 
171,Union City,San Francisco Bay,3/22/2018,1400,081,0.41, ,0.00, ,693, ,0.9, ,11.5, ,65, ,5.1, ,3.5, ,304, ,14.5, 
171,Union City,San Francisco Bay,3/22/2018,1500,081,0.38, ,0.00, ,658, ,0.8, ,11.5, ,61, ,4.3, ,3.5, ,301, ,14.6, 
171,Union City,San Francisco Bay,3/22/2018,1600,081,0.27, ,0.00, ,462, ,0.8, ,11.0, ,58, ,3.0, ,3.3, ,290, ,14.7, 
171,Union City,San Francisco Bay,3/22/2018,1700,081,0.16, ,0.00, ,265, ,0.7, ,10.3, ,59, ,2.5, ,3.1, ,300, ,14.8, 
171,Union City,San Francisco Bay,3/22/2018,1800,081,0.06, ,0.00, ,76, ,0.7, ,9.4, ,56, ,1.1, ,2.8, ,292, ,14.9, 
171,Union City,San Francisco Bay,3/22/2018,1900,081,0.03, ,0.00, ,4, ,0.6, ,8.6, ,57, ,0.6, ,2.7, ,302, ,15.0, 
171,Union City,San Francisco Bay,3/22/2018,2000,081,0.02, ,0.00, ,0, ,0.6, ,8.3, ,58, ,0.5, ,2.8, ,311, ,15.0, 
171,Union City,San Francisco Bay,3/22/2018,2100,081,0.02, ,0.00, ,0, ,0.7, ,8.4, ,61, ,1.4, ,2.8, ,313, ,15.0, 
171,Union City,San Francisco Bay,3/22/2018,2200,081,0.01, ,0.00, ,0, ,0.7, ,8.2, ,62, ,1.4, ,2.3, ,315, ,15.0, 
171,Union City,San Francisco Bay,3/22/2018,2300,081,0.01, ,0.00, ,0, ,0.7, ,7.9, ,62, ,1.0, ,2.1, ,320, ,14.9, 
171,Union City,San Francisco Bay,3/22/2018,2400,081,0.01, ,0.00, ,0, ,0.7, ,7.4, ,64, ,1.1, ,1.5, ,312, ,14.8, 
171,Union City,San Francisco Bay,3/23/2018,0100,082,0.01, ,0.00, ,0, ,0.7, ,6.6, ,69, ,1.3, ,0.7, ,354, ,14.7, 
171,Union City,San Francisco Bay,3/23/2018,0200,082,0.00, ,0.00, ,0, ,0.7, ,5.0, ,78, ,1.4, ,0.5, ,138, ,14.6, 
171,Union City,San Francisco Bay,3/23/2018,0300,082,0.00, ,0.00, ,0, ,0.7, ,4.6, ,80, ,1.4, ,0.5, ,130, ,14.4, 
171,Union City,San Francisco Bay,3/23/2018,0400,082,0.00, ,0.00, ,0, ,0.7, ,5.0, ,79, ,1.6, ,0.9, ,127, ,14.3, 
171,Union City,San Francisco Bay,3/23/2018,0500,082,0.00, ,0.00, ,0, ,0.7, ,5.0, ,80, ,1.8, ,0.9, ,123, ,14.2, 
171,Union City,San Francisco Bay,3/23/2018,0600,082,0.00, ,0.00, ,0, ,0.7, ,4.7, ,81, ,1.7, ,1.1, ,127, ,14.0, 
171,Union City,San Francisco Bay,3/23/2018,0700,082,0.01, ,0.00, ,16, ,0.7, ,4.8, ,81, ,1.9, ,1.0, ,138, ,13.9, 
171,Union City,San Francisco Bay,3/23/2018,0800,082,0.02, ,0.00, ,39, ,0.7, ,6.4, ,76, ,2.5, ,1.3, ,146, ,13.8, 
171,Union City,San Francisco Bay,3/23/2018,0900,082,0.13, ,0.00, ,268, ,0.8, ,8.8, ,67, ,2.9, ,1.5, ,159, ,13.7, 
171,Union City,San Francisco Bay,3/23/2018,1000,082,0.30, ,0.00, ,568, ,0.8, ,11.0, ,59, ,3.4, ,1.4, ,171, ,13.5, 
171,Union City,San Francisco Bay,3/23/2018,1100,082,0.41, ,0.00, ,737, ,0.8, ,12.1, ,55, ,3.4, ,1.5, ,261, ,13.4, 
171,Union City,San Francisco Bay,3/23/2018,1200,082,0.45, ,0.00, ,747, ,0.8, ,12.7, ,54, ,3.7, ,2.1, ,269, ,13.4, 
171,Union City,San Francisco Bay,3/23/2018,1300,082,0.45, ,0.00, ,739, ,0.8, ,13.3, ,52, ,3.8, ,1.9, ,255, ,13.4, 
171,Union City,San Francisco Bay,3/23/2018,1400,082,0.46, ,0.00, ,752, ,0.8, ,13.7, ,51, ,3.8, ,2.5, ,299, ,13.5, 
171,Union City,San Francisco Bay,3/23/2018,1500,082,0.40, ,0.00, ,649, ,0.8, ,13.8, ,53, ,4.4, ,2.7, ,300, ,13.6, 
171,Union City,San Francisco Bay,3/23/2018,1600,082,0.30, ,0.00, ,496, ,0.8, ,13.6, ,54, ,4.3, ,2.6, ,293, ,13.8, 
171,Union City,San Francisco Bay,3/23/2018,1700,082,0.18, ,0.00, ,306, ,0.8, ,13.0, ,55, ,4.1, ,2.3, ,289, ,14.0, 
171,Union City,San Francisco Bay,3/23/2018,1800,082,0.05, ,0.00, ,85, ,0.8, ,12.0, ,57, ,3.8, ,2.0, ,281, ,14.2, 
171,Union City,San Francisco Bay,3/23/2018,1900,082,0.00, ,0.00, ,4, ,0.8, ,10.7, ,64, ,4.1, ,1.4, ,274, ,14.4, 
171,Union City,San Francisco Bay,3/23/2018,2000,082,0.00, ,0.00, ,0, ,0.8, ,10.1, ,66, ,4.1, ,0.7, ,222, ,14.5, 
171,Union City,San Francisco Bay,3/23/2018,2100,082,0.00, ,0.00, ,0, ,0.8, ,9.8, ,70, ,4.5, ,0.7, ,201, ,14.5, 
171,Union City,San Francisco Bay,3/23/2018,2200,082,0.00, ,0.00, ,0, ,0.9, ,10.3, ,69, ,4.9, ,1.4, ,198, ,14.5, 
171,Union City,San Francisco Bay,3/23/2018,2300,082,0.00, ,0.00, ,0, ,0.8, ,10.3, ,68, ,4.6, ,1.4, ,191, ,14.5, 
171,Union City,San Francisco Bay,3/23/2018,2400,082,0.00, ,0.00, ,0, ,0.8, ,10.4, ,65, ,4.1, ,1.4, ,156, ,14.4, 
171,Union City,San Francisco Bay,3/24/2018,0100,083,0.02, ,0.00, ,0, ,0.8, ,9.8, ,67, ,3.9, ,1.4, ,153, ,14.4, 
171,Union City,San Francisco Bay,3/24/2018,0200,083,0.00, ,1.02, ,0, ,0.9, ,8.6, ,80, ,5.3, ,1.0, ,153, ,14.3, 
171,Union City,San Francisco Bay,3/24/2018,0300,083,0.00, ,0.00, ,0, ,0.9, ,7.8, ,89, ,6.1, ,0.8, ,124, ,14.3, 
171,Union City,San Francisco Bay,3/24/2018,0400,083,0.00, ,1.27, ,0, ,0.9, ,7.4, ,90, ,5.9, ,0.6, ,67, ,14.2, 
171,Union City,San Francisco Bay,3/24/2018,0500,083,0.00, ,0.00, ,0, ,0.9, ,6.9, ,93, ,5.8, ,0.9, ,121, ,14.1, 
171,Union City,San Francisco Bay,3/24/2018,0600,083,0.00, ,0.00, ,0, ,0.9, ,6.7, ,95, ,6.0, ,0.6, ,139, ,14.1, 
171,Union City,San Francisco Bay,3/24/2018,0700,083,0.00, ,0.00, ,15, ,1.0, ,6.7, ,97, ,6.2, ,0.5, ,143, ,14.0, 
171,Union City,San Francisco Bay,3/24/2018,0800,083,0.03, ,0.00, ,86, ,1.0, ,6.7, ,98, ,6.3, ,0.8, ,156, ,14.0, 
171,Union City,San Francisco Bay,3/24/2018,0900,083,0.07,Y,0.51, ,170, ,1.0, ,7.6,Y,92,Y,6.4,Y,1.9, ,292, ,13.9, 
171,Union City,San Francisco Bay,3/24/2018,1000,083,0.17, ,0.25, ,358, ,0.9, ,9.0, ,81, ,5.9, ,1.9, ,301, ,13.9, 
171,Union City,San Francisco Bay,3/24/2018,1100,083,0.23, ,0.00, ,416, ,0.9, ,10.4, ,69, ,5.0, ,2.4, ,314, ,13.8, 
171,Union City,San Francisco Bay,3/24/2018,1200,083,0.43, ,0.00, ,740, ,0.8, ,11.5, ,60, ,4.1, ,2.5, ,298, ,13.8, 
171,Union City,San Francisco Bay,3/24/2018,1300,083,0.48, ,0.00, ,799, ,0.8, ,12.4, ,53, ,3.0, ,2.6, ,299, ,13.8, 
171,Union City,San Francisco Bay,3/24/2018,1400,083,0.47, ,0.00, ,804, ,0.7, ,12.9, ,48, ,2.2, ,3.0, ,291, ,13.9, 
171,Union City,San Francisco Bay,3/24/2018,1500,083,0.33, ,0.00, ,544, ,0.8, ,11.7, ,56, ,3.2, ,3.3, ,301, ,14.1, 
171,Union City,San Francisco Bay,3/24/2018,1600,083,0.21, ,0.00, ,338, ,0.7, ,11.3, ,55, ,2.6, ,2.8, ,278, ,14.2, 
171,Union City,San Francisco Bay,3/24/2018,1700,083,0.12, ,0.00, ,179, ,0.7, ,11.1, ,52, ,1.7, ,2.3, ,258, ,14.4, 
171,Union City,San Francisco Bay,3/24/2018,1800,083,0.06, ,0.00, ,97, ,0.7, ,10.6, ,53, ,1.3, ,1.7, ,265, ,14.6, 
171,Union City,San Francisco Bay,3/24/2018,1900,083,0.03, ,0.00, ,4, ,0.7, ,9.8, ,54, ,1.0, ,1.7, ,231, ,14.7, 
171,Union City,San Francisco Bay,3/24/2018,2000,083,0.03, ,0.00, ,0, ,0.7, ,9.7, ,55, ,1.1, ,1.5, ,233, ,14.7, 
171,Union City,San Francisco Bay,3/24/2018,2100,083,0.01, ,0.00, ,0, ,0.7, ,9.2, ,64, ,2.7, ,1.3, ,211, ,14.7, 
171,Union City,San Francisco Bay,3/24/2018,2200,083,0.01, ,0.51, ,0, ,0.8, ,8.6, ,74, ,4.3, ,1.6, ,282, ,14.7, 
171,Union City,San Francisco Bay,3/24/2018,2300,083,0.00, ,0.00, ,0, ,0.9, ,7.6, ,86, ,5.4, ,0.7, ,344, ,14.7, 
171,Union City,San Francisco Bay,3/24/2018,2400,083,0.00, ,0.00, ,0, ,0.9, ,7.3, ,87, ,5.2, ,0.9, ,98, ,14.6, 
171,Union City,San Francisco Bay,3/25/2018,0100,084,0.00, ,0.00, ,0, ,0.8, ,6.0, ,89, ,4.2, ,0.5, ,85, ,14.6, 
171,Union City,San Francisco Bay,3/25/2018,0200,084,0.00,R,0.00, ,0, ,0.8, ,4.8, ,92, ,3.6, ,0.4,I,67, ,14.5, 
171,Union City,San Francisco Bay,3/25/2018,0300,084,0.00, ,0.00, ,0, ,0.8, ,4.2, ,93, ,3.2, ,0.6, ,119, ,14.4, 
171,Union City,San Francisco Bay,3/25/2018,0400,084,0.00, ,0.00, ,0, ,0.8, ,4.1, ,93, ,3.1, ,0.5, ,124, ,14.3, 
171,Union City,San Francisco Bay,3/25/2018,0500,084,0.00,R,0.00, ,0, ,0.7, ,3.7, ,93, ,2.7, ,0.4,I,153, ,14.2, 
171,Union City,San Francisco Bay,3/25/2018,0600,084,0.00, ,0.00, ,0, ,0.7, ,3.3, ,96, ,2.7, ,0.4, ,143, ,14.1, 
171,Union City,San Francisco Bay,3/25/2018,0700,084,0.00, ,0.00, ,21, ,0.8, ,4.0, ,95, ,3.2, ,0.6, ,121, ,14.0, 
171,Union City,San Francisco Bay,3/25/2018,0800,084,0.01,Y,0.00, ,48, ,0.8, ,5.4,Y,90,Y,3.9,Y,0.9, ,149, ,13.9, 
171,Union City,San Francisco Bay,3/25/2018,0900,084,0.11, ,0.00, ,243, ,0.8, ,7.9, ,77, ,4.1, ,1.3, ,168, ,13.7, 
171,Union City,San Francisco Bay,3/25/2018,1000,084,0.17, ,0.00, ,339, ,0.8, ,9.6, ,68, ,4.0, ,1.2, ,253, ,13.6, 
171,Union City,San Francisco Bay,3/25/2018,1100,084,0.37, ,0.00, ,661, ,0.8, ,10.7, ,63, ,4.0, ,1.8, ,285, ,13.5, 
171,Union City,San Francisco Bay,3/25/2018,1200,084,0.43, ,0.00, ,720, ,0.8, ,11.8, ,57, ,3.4, ,2.5, ,286, ,13.5, 
171,Union City,San Francisco Bay,3/25/2018,1300,084,0.48, ,0.00, ,811, ,0.8, ,12.2, ,56, ,3.6, ,2.7, ,288, ,13.5, 
171,Union City,San Francisco Bay,3/25/2018,1400,084,0.46, ,0.00, ,759, ,0.8, ,12.4, ,58, ,4.3, ,3.0, ,301, ,13.6, 
171,Union City,San Francisco Bay,3/25/2018,1500,084,0.39, ,0.00, ,651, ,0.8, ,12.4, ,56, ,3.8, ,3.1, ,296, ,13.7, 
171,Union City,San Francisco Bay,3/25/2018,1600,084,0.30, ,0.00, ,506, ,0.8, ,12.3, ,58, ,4.3, ,3.0, ,290, ,13.9, 
171,Union City,San Francisco Bay,3/25/2018,1700,084,0.20, ,0.00, ,390, ,0.8, ,12.2, ,59, ,4.4, ,3.1, ,304, ,14.1, 
171,Union City,San Francisco Bay,3/25/2018,1800,084,0.00, ,1.52, ,34, ,0.9, ,9.8, ,74, ,5.4, ,2.5, ,319, ,14.3, 
171,Union City,San Francisco Bay,3/25/2018,1900,084,0.00, ,0.00, ,6, ,0.9, ,7.9, ,88, ,6.1, ,0.6, ,33, ,14.4, 
171,Union City,San Francisco Bay,3/25/2018,2000,084,0.00,Y,0.00, ,0, ,0.9, ,6.9,Y,92,Y,5.6,Y,0.5, ,115, ,14.5, 
171,Union City,San Francisco Bay,3/25/2018,2100,084,0.00,R,0.00, ,0, ,0.9, ,5.4,Y,95,Y,4.6,Y,0.4,I,349, ,14.5, 
171,Union City,San Francisco Bay,3/25/2018,2200,084,0.00,R,0.00, ,0, ,0.8, ,4.8,Y,97,Y,4.4,Y,0.4,I,102, ,14.5, 
171,Union City,San Francisco Bay,3/25/2018,2300,084,0.00,R,0.00, ,0, ,0.8, ,4.1,Y,99,Y,3.9,Y,0.4,I,129, ,14.5, 
171,Union City,San Francisco Bay,3/25/2018,2400,084,0.00,R,0.00, ,0, ,0.8, ,3.4,Y,100,Y,3.4,Y,0.4,I,359, ,14.4, 
171,Union City,San Francisco Bay,3/26/2018,0100,085,0.00,R,0.00, ,0, ,0.7, ,2.7,Y,100,Y,2.7,Y,0.4,I,190, ,14.3, 
171,Union City,San Francisco Bay,3/26/2018,0200,085,0.00,Y,0.00, ,0, ,0.7, ,2.5,Y,100,Y,2.5,Y,0.4, ,288, ,14.2, 
171,Union City,San Francisco Bay,3/26/2018,0300,085,0.00,R,0.00, ,0, ,0.7, ,1.8,Y,100,Y,1.8,Y,0.4,I,240, ,14.1, 
171,Union City,San Francisco Bay,3/26/2018,0400,085,0.00,Y,0.00, ,0, ,0.7, ,1.6,Y,100,Y,1.6,Y,0.5, ,292, ,14.0, 
171,Union City,San Francisco Bay,3/26/2018,0500,085,0.00,Y,0.00, ,0, ,0.7, ,1.2,Y,100,Y,1.2,Y,0.4, ,297, ,13.8, 
171,Union City,San Francisco Bay,3/26/2018,0600,085,0.00,R,0.00, ,0, ,0.6, ,0.4,Y,99,Y,0.3,Y,0.4,I,56, ,13.7, 
171,Union City,San Francisco Bay,3/26/2018,0700,085,0.00,R,0.00, ,20, ,0.6, ,0.4,Y,100,Y,0.4,Y,0.4,I,113, ,13.5, 
171,Union City,San Francisco Bay,3/26/2018,0800,085,0.00,R,0.00, ,28, ,0.7, ,2.1,R,100,R,2.1,R,0.7, ,345, ,13.4, 
171,Union City,San Francisco Bay,3/26/2018,0900,085,0.12,R,0.00, ,290, ,0.7, ,5.1,R,81,R,2.1,R,1.6, ,349, ,13.3, 
171,Union City,San Francisco Bay,3/26/2018,1000,085,0.29,Y,0.25,Y,566, ,0.7, ,8.6,Y,64,Y,2.3,Y,1.8, ,313, ,13.1, 
171,Union City,San Francisco Bay,3/26/2018,1100,085,0.39, ,0.00, ,711, ,0.7, ,10.3, ,58, ,2.4, ,2.2, ,286, ,13.0, 
171,Union City,San Francisco Bay,3/26/2018,1200,085,0.47, ,0.00, ,785, ,0.7, ,11.9, ,51, ,2.2, ,2.5, ,270, ,13.0, 
171,Union City,San Francisco Bay,3/26/2018,1300,085,0.50, ,0.00, ,798, ,0.7, ,13.6, ,43, ,1.2, ,2.5, ,301, ,13.0, 
171,Union City,San Francisco Bay,3/26/2018,1400,085,0.48, ,0.00, ,747, ,0.7, ,14.0, ,45, ,2.2, ,3.0, ,288, ,13.0, 
171,Union City,San Francisco Bay,3/26/2018,1500,085,0.41, ,0.00, ,643, ,0.8, ,13.8, ,51, ,3.7, ,3.0, ,281, ,13.2, 
171,Union City,San Francisco Bay,3/26/2018,1600,085,0.31, ,0.00, ,488, ,0.8, ,13.6, ,51, ,3.7, ,3.2, ,306, ,13.4, 
171,Union City,San Francisco Bay,3/26/2018,1700,085,0.20, ,0.00, ,308, ,0.8, ,13.1, ,55, ,4.2, ,2.9, ,318, ,13.6, 
171,Union City,San Francisco Bay,3/26/2018,1800,085,0.05, ,0.00, ,84, ,0.8, ,12.5, ,58, ,4.4, ,1.7, ,313, ,13.8, 
171,Union City,San Francisco Bay,3/26/2018,1900,085,0.02, ,0.00, ,6, ,0.8, ,11.6, ,57, ,3.5, ,2.0, ,313, ,14.0, 
171,Union City,San Francisco Bay,3/26/2018,2000,085,0.00, ,0.00, ,0, ,0.9, ,10.9, ,72, ,6.1, ,1.8, ,326, ,14.1, 
171,Union City,San Francisco Bay,3/26/2018,2100,085,0.00, ,0.00, ,0, ,0.9, ,9.4, ,78, ,5.7, ,0.5, ,61, ,14.2, 
171,Union City,San Francisco Bay,3/26/2018,2200,085,0.00, ,0.00, ,0, ,0.9, ,7.7, ,82, ,4.9, ,0.5, ,131, ,14.2, 
171,Union City,San Francisco Bay,3/26/2018,2300,085,0.00, ,0.00, ,0, ,0.8, ,7.2, ,80, ,4.1, ,0.4, ,81, ,14.2, 
171,Union City,San Francisco Bay,3/26/2018,2400,085,0.00,R,0.00, ,0, ,0.8, ,6.3, ,82, ,3.5, ,0.4,I,80, ,14.1, 
171,Union City,San Francisco Bay,3/27/2018,0100,086,0.00,R,0.00, ,0, ,0.8, ,5.1, ,85, ,2.9, ,0.4,I,303, ,14.1, 
171,Union City,San Francisco Bay,3/27/2018,0200,086,0.00,R,0.00, ,0, ,0.7, ,4.5, ,88, ,2.7, ,0.4,I,107, ,14.0, 
171,Union City,San Francisco Bay,3/27/2018,0300,086,0.00,R,0.00, ,0, ,0.7, ,3.9, ,90, ,2.4, ,0.4,I,117, ,13.9, 
171,Union City,San Francisco Bay,3/27/2018,0400,086,0.00, ,0.00, ,0, ,0.7, ,4.0, ,90, ,2.5, ,0.5, ,148, ,13.8, 
171,Union City,San Francisco Bay,3/27/2018,0500,086,0.00, ,0.00, ,0, ,0.7, ,4.1, ,87, ,2.1, ,0.5, ,4, ,13.7, 
171,Union City,San Francisco Bay,3/27/2018,0600,086,0.00, ,0.00, ,0, ,0.7, ,4.0, ,87, ,2.0, ,0.5, ,127, ,13.5, 
